USGS	01484683	2012-10-23 05:54	EST	0.68	A
USGS	01484683	2012-10-23 06:00	EST	0.63	A
USGS	01484683	2012-10-23 06:06	EST	0.59	A
USGS	01484683	2012-10-23 06:12	EST	0.52	A
USGS	01484683	2012-10-23 06:18	EST	0.46	A
USGS	01484683	2012-10-23 06:24	EST	0.38	A
USGS	01484683	2012-10-23 06:30	EST	0.35	A
USGS	01484683	2012-10-23 06:36	EST	0.29	A
USGS	01484683	2012-10-23 06:42	EST	0.25	A
USGS	01484683	2012-10-23 06:48	EST	0.20	A
USGS	01484683	2012-10-23 06:54	EST	0.17	A
USGS	01484683	2012-10-23 07:00	EST	0.07	A
USGS	01484683	2012-10-23 07:06	EST	0.08	A
USGS	01484683	2012-10-23 07:12	EST	0.04	A
USGS	01484683	2012-10-23 07:18	EST	0.02	A
USGS	01484683	2012-10-23 07:24	EST	-0.02	A
USGS	01484683	2012-10-23 07:30	EST	-0.09	A
USGS	01484683	2012-10-23 07:36	EST	-0.10	A
USGS	01484683	2012-10-23 07:42	EST	-0.11	A
USGS	01484683	2012-10-23 07:48	EST	-0.16	A
USGS	01484683	2012-10-23 07:54	EST	-0.15	A
USGS	01484683	2012-10-23 08:00	EST	-0.18	A
USGS	01484683	2012-10-23 08:06	EST	-0.20	A
USGS	01484683	2012-10-23 08:12	EST	-0.21	A
USGS	01484683	2012-10-23 08:18	EST	-0.26	A
USGS	01484683	2012-10-23 08:24	EST	-0.25	A
USGS	01484683	2012-10-23 08:30	EST	-0.27	A
USGS	01484683	2012-10-23 08:36	EST	-0.26	A
USGS	01484683	2012-10-23 08:42	EST	-0.25	A
USGS	01484683	2012-10-23 08:48	EST	-0.29	A
USGS	01484683	2012-10-23 08:54	EST	-0.27	A
USGS	01484683	2012-10-23 09:00	EST	-0.21	A
USGS	01484683	2012-10-23 09:06	EST	-0.19	A
USGS	01484683	2012-10-23 09:12	EST	-0.20	A
USGS	01484683	2012-10-23 09:18	EST	-0.17	A
USGS	01484683	2012-10-23 09:24	EST	-0.16	A
USGS	01484683	2012-10-23 09:30	EST	-0.13	A
USGS	01484683	2012-10-23 09:36	EST	-0.11	A
USGS	01484683	2012-10-23 09:42	EST	-0.08	A
USGS	01484683	2012-10-23 09:48	EST	-0.08	A
USGS	01484683	2012-10-23 09:54	EST	-0.04	A
USGS	01484683	2012-10-23 10:00	EST	-0.01	A
USGS	01484683	2012-10-23 10:06	EST	0.02	A
USGS	01484683	2012-10-23 10:12	EST	0.09	A
USGS	01484683	2012-10-23 10:18	EST	0.08	A
USGS	01484683	2012-10-23 10:24	EST	0.16	A
USGS	01484683	2012-10-23 10:30	EST	0.24	A
USGS	01484683	2012-10-23 10:36	EST	0.29	A
USGS	01484683	2012-10-23 10:42	EST	0.35	A
USGS	01484683	2012-10-23 10:48	EST	0.38	A
USGS	01484683	2012-10-23 10:54	EST	0.43	A
USGS	01484683	2012-10-23 11:00	EST	0.49	A
USGS	01484683	2012-10-23 11:06	EST	0.55	A
USGS	01484683	2012-10-23 11:12	EST	0.56	A
USGS	01484683	2012-10-23 11:18	EST	0.63	A
USGS	01484683	2012-10-23 11:24	EST	0.69	A
USGS	01484683	2012-10-23 11:30	EST	0.73	A
USGS	01484683	2012-10-23 11:36	EST	0.80	A
USGS	01484683	2012-10-23 11:42	EST	0.86	A
USGS	01484683	2012-10-23 11:48	EST	0.90	A
USGS	01484683	2012-10-23 11:54	EST	0.93	A
USGS	01484683	2012-10-23 12:00	EST	1.02	A
USGS	01484683	2012-10-23 12:06	EST	1.04	A
USGS	01484683	2012-10-23 12:12	EST	1.10	A
USGS	01484683	2012-10-23 12:18	EST	1.18	A
USGS	01484683	2012-10-23 12:24	EST	1.20	A
USGS	01484683	2012-10-23 12:30	EST	1.28	A
USGS	01484683	2012-10-23 12:36	EST	1.34	A
USGS	01484683	2012-10-23 12:42	EST	1.36	A
USGS	01484683	2012-10-23 12:48	EST	1.50	A
USGS	01484683	2012-10-23 12:54	EST	1.55	A
USGS	01484683	2012-10-23 13:00	EST	1.61	A
USGS	01484683	2012-10-23 13:06	EST	1.67	A
USGS	01484683	2012-10-23 13:12	EST	1.76	A
USGS	01484683	2012-10-23 13:18	EST	1.74	A
USGS	01484683	2012-10-23 13:24	EST	1.79	A
USGS	01484683	2012-10-23 13:30	EST	1.86	A
USGS	01484683	2012-10-23 13:36	EST	1.92	A
USGS	01484683	2012-10-23 13:42	EST	1.94	A
USGS	01484683	2012-10-23 13:48	EST	2.01	A
USGS	01484683	2012-10-23 13:54	EST	2.07	A
USGS	01484683	2012-10-23 14:00	EST	2.10	A
USGS	01484683	2012-10-23 14:06	EST	2.09	A
USGS	01484683	2012-10-23 14:12	EST	2.20	A
USGS	01484683	2012-10-23 14:18	EST	2.20	A
USGS	01484683	2012-10-23 14:24	EST	2.19	A
USGS	01484683	2012-10-23 14:30	EST	2.15	A
USGS	01484683	2012-10-23 14:36	EST	2.25	A
USGS	01484683	2012-10-23 14:42	EST	2.26	A
USGS	01484683	2012-10-23 14:48	EST	2.29	A
USGS	01484683	2012-10-23 14:54	EST	2.25	A
USGS	01484683	2012-10-23 15:00	EST	2.24	A
USGS	01484683	2012-10-23 15:06	EST	2.29	A
USGS	01484683	2012-10-23 15:12	EST	2.35	A
USGS	01484683	2012-10-23 15:18	EST	2.36	A
USGS	01484683	2012-10-23 15:24	EST	2.40	A
USGS	01484683	2012-10-23 15:30	EST	2.41	A
USGS	01484683	2012-10-23 15:36	EST	2.40	A
USGS	01484683	2012-10-23 15:42	EST	2.43	A
USGS	01484683	2012-10-23 15:48	EST	2.42	A
USGS	01484683	2012-10-23 15:54	EST	2.43	A
USGS	01484683	2012-10-23 16:00	EST	2.44	A
USGS	01484683	2012-10-23 16:06	EST	2.45	A
USGS	01484683	2012-10-23 16:12	EST	2.43	A
USGS	01484683	2012-10-23 16:18	EST	2.43	A
USGS	01484683	2012-10-23 16:24	EST	2.43	A
USGS	01484683	2012-10-23 16:30	EST	2.39	A
USGS	01484683	2012-10-23 16:36	EST	2.37	A
USGS	01484683	2012-10-23 16:42	EST	2.35	A
USGS	01484683	2012-10-23 16:48	EST	2.35	A
USGS	01484683	2012-10-23 16:54	EST	2.32	A
USGS	01484683	2012-10-23 17:00	EST	2.26	A
USGS	01484683	2012-10-23 17:06	EST	2.20	A
USGS	01484683	2012-10-23 17:12	EST	2.22	A
USGS	01484683	2012-10-23 17:18	EST	2.15	A
USGS	01484683	2012-10-23 17:24	EST	2.06	A
USGS	01484683	2012-10-23 17:30	EST	1.98	A
USGS	01484683	2012-10-23 17:36	EST	1.93	A
USGS	01484683	2012-10-23 17:42	EST	1.87	A
USGS	01484683	2012-10-23 17:48	EST	1.77	A
USGS	01484683	2012-10-23 17:54	EST	1.69	A
USGS	01484683	2012-10-23 18:00	EST	1.69	A
USGS	01484683	2012-10-23 18:06	EST	1.59	A
USGS	01484683	2012-10-23 18:12	EST	1.53	A
USGS	01484683	2012-10-23 18:18	EST	1.46	A
USGS	01484683	2012-10-23 18:24	EST	1.38	A
USGS	01484683	2012-10-23 18:30	EST	1.34	A
USGS	01484683	2012-10-23 18:36	EST	1.29	A
USGS	01484683	2012-10-23 18:42	EST	1.21	A
USGS	01484683	2012-10-23 18:48	EST	1.14	A
USGS	01484683	2012-10-23 18:54	EST	1.02	A
USGS	01484683	2012-10-23 19:00	EST	0.98	A
USGS	01484683	2012-10-23 19:06	EST	0.91	A
USGS	01484683	2012-10-23 19:12	EST	0.83	A
USGS	01484683	2012-10-23 19:18	EST	0.78	A
USGS	01484683	2012-10-23 19:24	EST	0.72	A
USGS	01484683	2012-10-23 19:30	EST	0.56	A
USGS	01484683	2012-10-23 19:36	EST	0.54	A
USGS	01484683	2012-10-23 19:42	EST	0.46	A
USGS	01484683	2012-10-23 19:48	EST	0.43	A
USGS	01484683	2012-10-23 19:54	EST	0.38	A
USGS	01484683	2012-10-23 20:00	EST	0.34	A
USGS	01484683	2012-10-23 20:06	EST	0.25	A
USGS	01484683	2012-10-23 20:12	EST	0.28	A
USGS	01484683	2012-10-23 20:18	EST	0.14	A
USGS	01484683	2012-10-23 20:24	EST	0.13	A
USGS	01484683	2012-10-23 20:30	EST	0.13	A
USGS	01484683	2012-10-23 20:36	EST	0.07	A
USGS	01484683	2012-10-23 20:42	EST	0.02	A
USGS	01484683	2012-10-23 20:48	EST	-0.01	A
USGS	01484683	2012-10-23 20:54	EST	-0.02	A
USGS	01484683	2012-10-23 21:00	EST	-0.06	A
USGS	01484683	2012-10-23 21:06	EST	-0.02	A
USGS	01484683	2012-10-23 21:12	EST	-0.10	A
USGS	01484683	2012-10-23 21:18	EST	-0.11	A
USGS	01484683	2012-10-23 21:24	EST	-0.08	A
USGS	01484683	2012-10-23 21:30	EST	-0.08	A
USGS	01484683	2012-10-23 21:36	EST	-0.05	A
USGS	01484683	2012-10-23 21:42	EST	-0.09	A
USGS	01484683	2012-10-23 21:48	EST	-0.12	A
USGS	01484683	2012-10-23 21:54	EST	-0.11	A
USGS	01484683	2012-10-23 22:00	EST	-0.08	A
USGS	01484683	2012-10-23 22:06	EST	-0.08	A
USGS	01484683	2012-10-23 22:12	EST	-0.08	A
USGS	01484683	2012-10-23 22:18	EST	-0.06	A
USGS	01484683	2012-10-23 22:24	EST	0.00	A
USGS	01484683	2012-10-23 22:30	EST	0.02	A
USGS	01484683	2012-10-23 22:36	EST	0.02	A
USGS	01484683	2012-10-23 22:42	EST	0.11	A
USGS	01484683	2012-10-23 22:48	EST	0.06	A
USGS	01484683	2012-10-23 22:54	EST	0.19	A
USGS	01484683	2012-10-23 23:00	EST	0.23	A
USGS	01484683	2012-10-23 23:06	EST	0.21	A
USGS	01484683	2012-10-23 23:12	EST	0.22	A
USGS	01484683	2012-10-23 23:18	EST	0.32	A
USGS	01484683	2012-10-23 23:24	EST	0.39	A
USGS	01484683	2012-10-23 23:30	EST	0.42	A
USGS	01484683	2012-10-23 23:36	EST	0.46	A
USGS	01484683	2012-10-23 23:42	EST	0.54	A
USGS	01484683	2012-10-23 23:48	EST	0.61	A
USGS	01484683	2012-10-23 23:54	EST	0.65	A
USGS	01484683	2012-10-24 00:00	EST	0.63	A
USGS	01484683	2012-10-24 00:06	EST	0.68	A
USGS	01484683	2012-10-24 00:12	EST	0.77	A
USGS	01484683	2012-10-24 00:18	EST	0.75	A
USGS	01484683	2012-10-24 00:24	EST	0.81	A
USGS	01484683	2012-10-24 00:30	EST	0.89	A
USGS	01484683	2012-10-24 00:36	EST	0.92	A
USGS	01484683	2012-10-24 00:42	EST	0.95	A
USGS	01484683	2012-10-24 00:48	EST	0.98	A
USGS	01484683	2012-10-24 00:54	EST	1.03	A
USGS	01484683	2012-10-24 01:00	EST	1.08	A
USGS	01484683	2012-10-24 01:06	EST	1.19	A
USGS	01484683	2012-10-24 01:12	EST	1.17	A
USGS	01484683	2012-10-24 01:18	EST	1.22	A
USGS	01484683	2012-10-24 01:24	EST	1.31	A
USGS	01484683	2012-10-24 01:30	EST	1.33	A
USGS	01484683	2012-10-24 01:36	EST	1.40	A
USGS	01484683	2012-10-24 01:42	EST	1.43	A
USGS	01484683	2012-10-24 01:48	EST	1.43	A
USGS	01484683	2012-10-24 01:54	EST	1.49	A
USGS	01484683	2012-10-24 02:00	EST	1.54	A
USGS	01484683	2012-10-24 02:06	EST	1.55	A
USGS	01484683	2012-10-24 02:12	EST	1.62	A
USGS	01484683	2012-10-24 02:18	EST	1.65	A
USGS	01484683	2012-10-24 02:24	EST	1.72	A
USGS	01484683	2012-10-24 02:30	EST	1.76	A
USGS	01484683	2012-10-24 02:36	EST	1.78	A
USGS	01484683	2012-10-24 02:42	EST	1.78	A
USGS	01484683	2012-10-24 02:48	EST	1.88	A
USGS	01484683	2012-10-24 02:54	EST	1.86	A
USGS	01484683	2012-10-24 03:00	EST	1.90	A
USGS	01484683	2012-10-24 03:06	EST	1.89	A
USGS	01484683	2012-10-24 03:12	EST	1.93	A
USGS	01484683	2012-10-24 03:18	EST	1.91	A
USGS	01484683	2012-10-24 03:24	EST	1.94	A
USGS	01484683	2012-10-24 03:30	EST	2.04	A
USGS	01484683	2012-10-24 03:36	EST	2.02	A
USGS	01484683	2012-10-24 03:42	EST	2.00	A
USGS	01484683	2012-10-24 03:48	EST	2.05	A
USGS	01484683	2012-10-24 03:54	EST	2.03	A
USGS	01484683	2012-10-24 04:00	EST	2.03	A
USGS	01484683	2012-10-24 04:06	EST	2.02	A
USGS	01484683	2012-10-24 04:12	EST	2.05	A
USGS	01484683	2012-10-24 04:18	EST	2.04	A
USGS	01484683	2012-10-24 04:24	EST	2.05	A
USGS	01484683	2012-10-24 04:30	EST	2.08	A
USGS	01484683	2012-10-24 04:36	EST	2.03	A
USGS	01484683	2012-10-24 04:42	EST	2.07	A
USGS	01484683	2012-10-24 04:48	EST	2.02	A
USGS	01484683	2012-10-24 04:54	EST	2.06	A
USGS	01484683	2012-10-24 05:00	EST	2.09	A
USGS	01484683	2012-10-24 05:06	EST	2.00	A
USGS	01484683	2012-10-24 05:12	EST	1.97	A
USGS	01484683	2012-10-24 05:18	EST	2.02	A
USGS	01484683	2012-10-24 05:24	EST	1.95	A
USGS	01484683	2012-10-24 05:30	EST	1.93	A
USGS	01484683	2012-10-24 05:36	EST	1.91	A
USGS	01484683	2012-10-24 05:42	EST	1.84	A
USGS	01484683	2012-10-24 05:48	EST	1.77	A
USGS	01484683	2012-10-24 05:54	EST	1.70	A
USGS	01484683	2012-10-24 06:00	EST	1.62	A
USGS	01484683	2012-10-24 06:06	EST	1.54	A
USGS	01484683	2012-10-24 06:12	EST	1.52	A
USGS	01484683	2012-10-24 06:18	EST	1.43	A
USGS	01484683	2012-10-24 06:24	EST	1.38	A
USGS	01484683	2012-10-24 06:30	EST	1.37	A
USGS	01484683	2012-10-24 06:36	EST	1.34	A
USGS	01484683	2012-10-24 06:42	EST	1.29	A
USGS	01484683	2012-10-24 06:48	EST	1.23	A
USGS	01484683	2012-10-24 06:54	EST	1.22	A
USGS	01484683	2012-10-24 07:00	EST	1.14	A
USGS	01484683	2012-10-24 07:06	EST	1.02	A
USGS	01484683	2012-10-24 07:12	EST	0.97	A
USGS	01484683	2012-10-24 07:18	EST	0.91	A
USGS	01484683	2012-10-24 07:24	EST	0.85	A
USGS	01484683	2012-10-24 07:30	EST	0.75	A
USGS	01484683	2012-10-24 07:36	EST	0.71	A
USGS	01484683	2012-10-24 07:42	EST	0.62	A
USGS	01484683	2012-10-24 07:48	EST	0.64	A
USGS	01484683	2012-10-24 07:54	EST	0.54	A
USGS	01484683	2012-10-24 08:00	EST	0.52	A
USGS	01484683	2012-10-24 08:06	EST	0.47	A
USGS	01484683	2012-10-24 08:12	EST	0.38	A
USGS	01484683	2012-10-24 08:18	EST	0.37	A
USGS	01484683	2012-10-24 08:24	EST	0.32	A
USGS	01484683	2012-10-24 08:30	EST	0.32	A
USGS	01484683	2012-10-24 08:36	EST	0.24	A
USGS	01484683	2012-10-24 08:42	EST	0.27	A
USGS	01484683	2012-10-24 08:48	EST	0.24	A
USGS	01484683	2012-10-24 08:54	EST	0.26	A
USGS	01484683	2012-10-24 09:00	EST	0.16	A
USGS	01484683	2012-10-24 09:06	EST	0.12	A
USGS	01484683	2012-10-24 09:12	EST	0.12	A
USGS	01484683	2012-10-24 09:18	EST	0.09	A
USGS	01484683	2012-10-24 09:24	EST	0.06	A
USGS	01484683	2012-10-24 09:30	EST	0.04	A
USGS	01484683	2012-10-24 09:36	EST	0.02	A
USGS	01484683	2012-10-24 09:42	EST	0.04	A
USGS	01484683	2012-10-24 09:48	EST	0.08	A
USGS	01484683	2012-10-24 09:54	EST	0.03	A
USGS	01484683	2012-10-24 10:00	EST	0.03	A
USGS	01484683	2012-10-24 10:06	EST	0.05	A
USGS	01484683	2012-10-24 10:12	EST	0.04	A
USGS	01484683	2012-10-24 10:18	EST	0.09	A
USGS	01484683	2012-10-24 10:24	EST	0.05	A
USGS	01484683	2012-10-24 10:30	EST	0.12	A
USGS	01484683	2012-10-24 10:36	EST	0.13	A
USGS	01484683	2012-10-24 10:42	EST	0.18	A
USGS	01484683	2012-10-24 10:48	EST	0.20	A
USGS	01484683	2012-10-24 10:54	EST	0.26	A
USGS	01484683	2012-10-24 11:00	EST	0.24	A
USGS	01484683	2012-10-24 11:06	EST	0.29	A
USGS	01484683	2012-10-24 11:12	EST	0.30	A
USGS	01484683	2012-10-24 11:18	EST	0.32	A
USGS	01484683	2012-10-24 11:24	EST	0.41	A
USGS	01484683	2012-10-24 11:30	EST	0.45	A
USGS	01484683	2012-10-24 11:36	EST	0.47	A
USGS	01484683	2012-10-24 11:42	EST	0.55	A
USGS	01484683	2012-10-24 11:48	EST	0.56	A
USGS	01484683	2012-10-24 11:54	EST	0.68	A
USGS	01484683	2012-10-24 12:00	EST	0.72	A
USGS	01484683	2012-10-24 12:06	EST	0.77	A
USGS	01484683	2012-10-24 12:12	EST	0.85	A
USGS	01484683	2012-10-24 12:18	EST	0.86	A
USGS	01484683	2012-10-24 12:24	EST	0.91	A
USGS	01484683	2012-10-24 12:30	EST	0.94	A
USGS	01484683	2012-10-24 12:36	EST	1.02	A
USGS	01484683	2012-10-24 12:42	EST	1.08	A
USGS	01484683	2012-10-24 12:48	EST	1.12	A
USGS	01484683	2012-10-24 12:54	EST	1.16	A
USGS	01484683	2012-10-24 13:00	EST	1.23	A
USGS	01484683	2012-10-24 13:06	EST	1.28	A
USGS	01484683	2012-10-24 13:12	EST	1.32	A
USGS	01484683	2012-10-24 13:18	EST	1.38	A
USGS	01484683	2012-10-24 13:24	EST	1.45	A
USGS	01484683	2012-10-24 13:30	EST	1.53	A
USGS	01484683	2012-10-24 13:36	EST	1.55	A
USGS	01484683	2012-10-24 13:42	EST	1.63	A
USGS	01484683	2012-10-24 13:48	EST	1.73	A
USGS	01484683	2012-10-24 13:54	EST	1.79	A
USGS	01484683	2012-10-24 14:00	EST	1.82	A
USGS	01484683	2012-10-24 14:06	EST	1.87	A
USGS	01484683	2012-10-24 14:12	EST	1.94	A
USGS	01484683	2012-10-24 14:18	EST	1.98	A
USGS	01484683	2012-10-24 14:24	EST	2.02	A
USGS	01484683	2012-10-24 14:30	EST	2.06	A
USGS	01484683	2012-10-24 14:36	EST	2.11	A
USGS	01484683	2012-10-24 14:42	EST	2.13	A
USGS	01484683	2012-10-24 14:48	EST	2.23	A
USGS	01484683	2012-10-24 14:54	EST	2.26	A
USGS	01484683	2012-10-24 15:00	EST	2.23	A
USGS	01484683	2012-10-24 15:06	EST	2.32	A
USGS	01484683	2012-10-24 15:12	EST	2.32	A
USGS	01484683	2012-10-24 15:18	EST	2.32	A
USGS	01484683	2012-10-24 15:24	EST	2.41	A
USGS	01484683	2012-10-24 15:30	EST	2.40	A
USGS	01484683	2012-10-24 15:36	EST	2.44	A
USGS	01484683	2012-10-24 15:42	EST	2.49	A
USGS	01484683	2012-10-24 15:48	EST	2.50	A
USGS	01484683	2012-10-24 15:54	EST	2.55	A
USGS	01484683	2012-10-24 16:00	EST	2.53	A
USGS	01484683	2012-10-24 16:06	EST	2.54	A
USGS	01484683	2012-10-24 16:12	EST	2.60	A
USGS	01484683	2012-10-24 16:18	EST	2.58	A
USGS	01484683	2012-10-24 16:24	EST	2.60	A
USGS	01484683	2012-10-24 16:30	EST	2.60	A
USGS	01484683	2012-10-24 16:36	EST	2.62	A
USGS	01484683	2012-10-24 16:42	EST	2.63	A
USGS	01484683	2012-10-24 16:48	EST	2.62	A
USGS	01484683	2012-10-24 16:54	EST	2.62	A
USGS	01484683	2012-10-24 17:00	EST	2.64	A
USGS	01484683	2012-10-24 17:06	EST	2.64	A
USGS	01484683	2012-10-24 17:12	EST	2.63	A
USGS	01484683	2012-10-24 17:18	EST	2.63	A
USGS	01484683	2012-10-24 17:24	EST	2.61	A
USGS	01484683	2012-10-24 17:30	EST	2.61	A
USGS	01484683	2012-10-24 17:36	EST	2.56	A
USGS	01484683	2012-10-24 17:42	EST	2.55	A
USGS	01484683	2012-10-24 17:48	EST	2.52	A
USGS	01484683	2012-10-24 17:54	EST	2.50	A
USGS	01484683	2012-10-24 18:00	EST	2.45	A
USGS	01484683	2012-10-24 18:06	EST	2.44	A
USGS	01484683	2012-10-24 18:12	EST	2.36	A
USGS	01484683	2012-10-24 18:18	EST	2.28	A
USGS	01484683	2012-10-24 18:24	EST	2.17	A
USGS	01484683	2012-10-24 18:30	EST	2.08	A
USGS	01484683	2012-10-24 18:36	EST	2.06	A
USGS	01484683	2012-10-24 18:42	EST	2.03	A
USGS	01484683	2012-10-24 18:48	EST	1.94	A
USGS	01484683	2012-10-24 18:54	EST	1.89	A
USGS	01484683	2012-10-24 19:00	EST	1.82	A
USGS	01484683	2012-10-24 19:06	EST	1.79	A
USGS	01484683	2012-10-24 19:12	EST	1.71	A
USGS	01484683	2012-10-24 19:18	EST	1.64	A
USGS	01484683	2012-10-24 19:24	EST	1.58	A
USGS	01484683	2012-10-24 19:30	EST	1.49	A
USGS	01484683	2012-10-24 19:36	EST	1.43	A
USGS	01484683	2012-10-24 19:42	EST	1.36	A
USGS	01484683	2012-10-24 19:48	EST	1.30	A
USGS	01484683	2012-10-24 19:54	EST	1.19	A
USGS	01484683	2012-10-24 20:00	EST	1.16	A
USGS	01484683	2012-10-24 20:06	EST	1.13	A
USGS	01484683	2012-10-24 20:12	EST	1.04	A
USGS	01484683	2012-10-24 20:18	EST	0.96	A
USGS	01484683	2012-10-24 20:24	EST	0.90	A
USGS	01484683	2012-10-24 20:30	EST	0.85	A
USGS	01484683	2012-10-24 20:36	EST	0.79	A
USGS	01484683	2012-10-24 20:42	EST	0.74	A
USGS	01484683	2012-10-24 20:48	EST	0.69	A
USGS	01484683	2012-10-24 20:54	EST	0.63	A
USGS	01484683	2012-10-24 21:00	EST	0.59	A
USGS	01484683	2012-10-24 21:06	EST	0.59	A
USGS	01484683	2012-10-24 21:12	EST	0.54	A
USGS	01484683	2012-10-24 21:18	EST	0.55	A
USGS	01484683	2012-10-24 21:24	EST	0.45	A
USGS	01484683	2012-10-24 21:30	EST	0.42	A
USGS	01484683	2012-10-24 21:36	EST	0.36	A
USGS	01484683	2012-10-24 21:42	EST	0.31	A
USGS	01484683	2012-10-24 21:48	EST	0.32	A
USGS	01484683	2012-10-24 21:54	EST	0.35	A
USGS	01484683	2012-10-24 22:00	EST	0.34	A
USGS	01484683	2012-10-24 22:06	EST	0.32	A
USGS	01484683	2012-10-24 22:12	EST	0.30	A
USGS	01484683	2012-10-24 22:18	EST	0.35	A
USGS	01484683	2012-10-24 22:24	EST	0.30	A
USGS	01484683	2012-10-24 22:30	EST	0.28	A
USGS	01484683	2012-10-24 22:36	EST	0.30	A
USGS	01484683	2012-10-24 22:42	EST	0.29	A
USGS	01484683	2012-10-24 22:48	EST	0.29	A
USGS	01484683	2012-10-24 22:54	EST	0.26	A
USGS	01484683	2012-10-24 23:00	EST	0.27	A
USGS	01484683	2012-10-24 23:06	EST	0.35	A
USGS	01484683	2012-10-24 23:12	EST	0.33	A
USGS	01484683	2012-10-24 23:18	EST	0.30	A
USGS	01484683	2012-10-24 23:24	EST	0.40	A
USGS	01484683	2012-10-24 23:30	EST	0.42	A
USGS	01484683	2012-10-24 23:36	EST	0.41	A
USGS	01484683	2012-10-24 23:42	EST	0.46	A
USGS	01484683	2012-10-24 23:48	EST	0.50	A
USGS	01484683	2012-10-24 23:54	EST	0.55	A
USGS	01484683	2012-10-25 00:00	EST	0.60	A
USGS	01484683	2012-10-25 00:06	EST	0.63	A
USGS	01484683	2012-10-25 00:12	EST	0.68	A
USGS	01484683	2012-10-25 00:18	EST	0.73	A
USGS	01484683	2012-10-25 00:24	EST	0.73	A
USGS	01484683	2012-10-25 00:30	EST	0.82	A
USGS	01484683	2012-10-25 00:36	EST	0.91	A
USGS	01484683	2012-10-25 00:42	EST	1.01	A
USGS	01484683	2012-10-25 00:48	EST	1.05	A
USGS	01484683	2012-10-25 00:54	EST	1.05	A
USGS	01484683	2012-10-25 01:00	EST	1.12	A
USGS	01484683	2012-10-25 01:06	EST	1.16	A
USGS	01484683	2012-10-25 01:12	EST	1.11	A
USGS	01484683	2012-10-25 01:18	EST	1.26	A
USGS	01484683	2012-10-25 01:24	EST	1.32	A
USGS	01484683	2012-10-25 01:30	EST	1.36	A
USGS	01484683	2012-10-25 01:36	EST	1.42	A
USGS	01484683	2012-10-25 01:42	EST	1.45	A
